timestamp,model_name,attack_type,epsilon,accuracy,precision_micro,recall_micro,f1_micro
2025-03-29 23:35:03,Linear SVM,sample-specific,0.1,0.06,0.782051282051282,0.23461538461538461,0.3609467455621302
2025-03-29 23:44:38,Linear SVM,sample-specific,0.5,0.06,0.782051282051282,0.23461538461538461,0.3609467455621302
