timestamp,model_name,attack_type,epsilon,accuracy,precision_micro,recall_micro,f1_micro,base_f1_micro
2025-03-29 22:19:52,Linear SVM,white-box,0.5,0.02,0.7951807228915663,0.2426470588235294,0.37183098591549296,0.3475048787287427
2025-03-29 22:22:48,Logistic Regression,white-box,0.5,0.0,0.0664067938187387,0.8768382352941176,0.12346318105344894,0.1302150214475014
2025-03-29 22:26:04,Softmax Regression,white-box,0.5,0.0,0.0664067938187387,0.8768382352941176,0.12346318105344894,0.1302150214475014
2025-03-29 22:30:16,Decision Tree,white-box,0.5,0.05,0.6,0.2702205882352941,0.3726235741444867,0.3341593358939412
