timestamp,model_name,attack_type,epsilon,accuracy,precision_micro,recall_micro,f1_micro,attack_success_rate
2025-03-29 22:59:36,Linear SVM,targeted,0.5,0.02,0.7951807228915663,0.2426470588235294,0.37183098591549296,0.9950455212016364
2025-03-29 23:05:28,Logistic Regression,targeted,0.5,0.0,0.0662592026670371,0.8768382352941176,0.12320805889190237,0.9785838658393313
2025-03-29 23:11:14,Softmax Regression,targeted,0.5,0.0,0.0662592026670371,0.8768382352941176,0.12320805889190237,0.9786904137704789
2025-03-29 23:18:16,Decision Tree,targeted,0.5,0.02,0.5344827586206896,0.2849264705882353,0.37170263788968827,0.9948324253393411
