timestamp,attack_model,defense_type,attack_type,epsilon,accuracy,precision_micro,recall_micro,f1_micro,base_f1_micro
2025-03-31 15:48:34,Linear SVM,ensemble,none,0.0,0.0,0.07735307448255023,0.8782161234991424,0.14218272702027215,0.3333333333333333
2025-03-31 15:48:34,Linear SVM,ensemble,white-box,0.5,0.0,0.07728372655777374,0.8765008576329331,0.142043085476025,0.3219645293315143
2025-03-31 15:48:35,Logistic Regression,ensemble,none,0.0,0.01,0.5681063122923588,0.2933104631217839,0.38687782805429866,0.14218272702027215
2025-03-31 15:48:35,Logistic Regression,ensemble,white-box,0.5,0.01,0.5647840531561462,0.2915951972555746,0.38461538461538464,0.14228262376924145
2025-03-31 15:48:36,Softmax Regression,ensemble,none,0.0,0.01,0.5681063122923588,0.2933104631217839,0.38687782805429866,0.14218272702027215
2025-03-31 15:48:36,Softmax Regression,ensemble,white-box,0.5,0.01,0.5647840531561462,0.2915951972555746,0.38461538461538464,0.14228262376924145
2025-03-31 15:48:37,Decision Tree,ensemble,none,0.0,0.0,0.07735307448255023,0.8782161234991424,0.14218272702027215,0.3202846975088968
2025-03-31 15:48:37,Decision Tree,ensemble,white-box,0.5,0.0,0.07743496672716274,0.8782161234991424,0.14232105628908964,0.3225806451612903
